gspp_id,gspp_title,gspp_level,coverage,confidence,gs_id,gs_title,gs_baustein,gs_level,rationale,gap_notes,decision,discriminator_reasoning,original_model,discriminator_model,timestamp
ARCH.5.1.12,Software-definierte Verbindungen,erhöht,teilweise,0.42,NET.3.2.A2,Festlegen der Firewall-Regeln,NET.3.2 Firewall,Basis,"Gemittelte Kandidatenscores: NET.3.2.A2=0.42, SYS.3.1.A3=0.42
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8400 gs_ids=NET.3.2.A2;SYS.3.1.A3
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] NET.3.2.A2 passt inhaltlich teilweise, weil dort für Firewalls eindeutige Regeln für zugelassene Kommunikationsverbindungen gefordert werden und nicht erlaubte Verbindungen unterbunden werden müssen. Das deckt den Grundgedanken der Verbindungssteuerung ab, aber nur statisch auf Basis fest definierter Regeln. SYS.3.1.A3 passt ebenfalls teilweise, da Personal Firewalls mit restriktiven Filterregeln eingesetzt werden sollen; auch das ist eine technische Verbindungsbegrenzung. Beide Anforderungen enthalten jedoch keine dynamische, kontextabhängige Bewertung aktueller Merkmale wie Geräteintegrität, Standort, Auslastung oder zeitliche Rahmenbedingungen. Genau diese dynamische Kriterienbasis ist der Kern von ARCH.5.1.12, daher nur Teildeckung.","[gpt-5.4-mini] Nicht abgedeckt sind die wesentlichen GS++-Aspekte der dynamischen/kontextabhängigen Entscheidung über Verbindungen, etwa adaptive Policies, Context Attributes, Device Posture, Risikobewertung oder andere situativ ermittelte Merkmale. Abgedeckt ist nur die statische Allowlist-/Filterregelung, nicht software-definierte oder kontextsensitiv gesteuerte Verbindungen.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.5.1.12,Software-definierte Verbindungen,erhöht,teilweise,0.42,SYS.3.1.A3,Einsatz von Personal Firewalls,SYS.3.1 Laptops,Basis,"Gemittelte Kandidatenscores: NET.3.2.A2=0.42, SYS.3.1.A3=0.42
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8400 gs_ids=NET.3.2.A2;SYS.3.1.A3
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] NET.3.2.A2 passt inhaltlich teilweise, weil dort für Firewalls eindeutige Regeln für zugelassene Kommunikationsverbindungen gefordert werden und nicht erlaubte Verbindungen unterbunden werden müssen. Das deckt den Grundgedanken der Verbindungssteuerung ab, aber nur statisch auf Basis fest definierter Regeln. SYS.3.1.A3 passt ebenfalls teilweise, da Personal Firewalls mit restriktiven Filterregeln eingesetzt werden sollen; auch das ist eine technische Verbindungsbegrenzung. Beide Anforderungen enthalten jedoch keine dynamische, kontextabhängige Bewertung aktueller Merkmale wie Geräteintegrität, Standort, Auslastung oder zeitliche Rahmenbedingungen. Genau diese dynamische Kriterienbasis ist der Kern von ARCH.5.1.12, daher nur Teildeckung.","[gpt-5.4-mini] Nicht abgedeckt sind die wesentlichen GS++-Aspekte der dynamischen/kontextabhängigen Entscheidung über Verbindungen, etwa adaptive Policies, Context Attributes, Device Posture, Risikobewertung oder andere situativ ermittelte Merkmale. Abgedeckt ist nur die statische Allowlist-/Filterregelung, nicht software-definierte oder kontextsensitiv gesteuerte Verbindungen.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,INF.14.A28,Physische Trennung der GA,INF.14 Gebäudeautomation,Hoch,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,INF.14.A6,Separierung von Netzen der GA,INF.14 Gebäudeautomation,Basis,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,NET.1.1.A32,Physische Trennung von Management-Netzsegmenten,NET.1.1 Netzarchitektur und -design,Hoch,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,NET.1.1.A4,Netztrennung in Zonen,NET.1.1 Netzarchitektur und -design,Basis,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,NET.1.2.A32,Physische Trennung des Managementnetzes,NET.1.2 Netzmanagement,Hoch,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,SYS.1.5.A15,Betrieb von Gast-Betriebssystemen mit unterschiedlichem Schutzbedarf,SYS.1.5 Virtualisierung,Standard,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,SYS.1.5.A4,Sichere Konfiguration eines Netzes für virtuelle Infrastrukturen,SYS.1.5 Virtualisierung,Basis,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,SYS.1.8.A15,Sichere Trennung von Mandanten in Speicherlösungen,SYS.1.8 Speicherlösungen,Standard,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
