gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
ARCH.5.1.7,Edge-Routing,normal-SdT,vollständig,0.6415,NET.3.2.A8; NET.3.1.A20,NET.3.2.A8 Unterbindung von dynamischem Routing; NET.3.1.A20 Sicherheitsaspekte von Routing-Protokollen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ARCH.5.1.8,Inspektion verschlüsselter Verbindungen,normal-SdT,vollständig,0.65,NET.3.2.A20; NET.1.1.A12; DER.1.A10; NET.1.1.A7; NET.3.4.A5,NET.3.2.A20 Absicherung von grundlegenden Internetprotokollen; NET.1.1.A12 Absicherung ausgehender interner Kommunikation zum Internet; DER.1.A10 Einsatz von TLS/SSH-Proxies; NET.1.1.A7 Absicherung von schützenswerten Informationen; NET.3.4.A5 Schutz der Administrationsschnittstellen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ARCH.5.1.9,Filterung von DNS,normal-SdT,vollständig,0.6054,APP.2.2.A10,APP.2.2.A10 Sicherer Einsatz von DNS für Active Directory,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ARCH.5.1.10,Webfilterung,normal-SdT,vollständig,0.6334,NET.1.1.A8,NET.1.1.A8 Grundlegende Absicherung des Internetzugangs,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ARCH.5.1.13,Produktdiversität,erhöht,vollständig,0.6292,NET.3.2.A27,NET.3.2.A27 Einsatz verschiedener Firewall-Betriebssysteme und -Produkte in einer mehrstufigen Firewall-Architektur,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ARCH.5.2,Blockieren direkter öffentlicher Verbindungen,normal-SdT,vollständig,0.6139,NET.1.1.A8,NET.1.1.A8 Grundlegende Absicherung des Internetzugangs,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ARCH.6.2,Verschlüsselung von Weiterverkehrsverbindungen,normal-SdT,vollständig,0.6729,NET.3.3.A11; NET.1.1.A7; NET.3.4.A5; OPS.2.2.A17; OPS.2.4.A11,NET.3.3.A11 Sichere Anbindung eines externen Netzes; NET.1.1.A7 Absicherung von schützenswerten Informationen; NET.3.4.A5 Schutz der Administrationsschnittstellen; OPS.2.2.A17 Einsatz von Verschlüsselung bei Cloud-Nutzung; OPS.2.4.A11 Einsatz von kryptografischen Verfahren bei der Fernwartung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ARCH.7.2,Dedizierte Hardware,erhöht,vollständig,0.654,SYS.1.5.A20,SYS.1.5.A20 Verwendung von hochverfügbaren Architekturen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ARCH.7.3,Entwicklungs- und Testumgebungen,normal-SdT,vollständig,0.6632,OPS.1.1.6.A13; SYS.1.1.A29; SYS.1.5.A2,OPS.1.1.6.A13 Trennung von Test- und Qualitätsmanagement-Umgebung von der Produktivumgebung; SYS.1.1.A29 Einrichtung einer Testumgebung; SYS.1.5.A2 Sicherer Einsatz virtueller IT-Systeme,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ARCH.8.2,Redundante TK-Anbindung,erhöht,vollständig,0.6702,NET.4.1.A19; NET.4.2.A4,NET.4.1.A19 Redundanter Anschluss; NET.4.2.A4 Einschränkung der Erreichbarkeit über VoIP,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ARCH.9.1,Dimensionierung der Netzanbindung,normal-SdT,vollständig,0.6176,NET.3.4.A14; APP.4.3.A11; NET.3.1.A27; NET.1.1.A27,NET.3.4.A14 Bandbreitenmanagement für kritische Anwendungen und Dienste; APP.4.3.A11 Ausreichende Dimensionierung der Hardware; NET.3.1.A27 Bandbreitenmanagement für kritische Anwendungen und Dienste; NET.1.1.A27 Einbindung der Netzarchitektur in die Notfallplanung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
ARCH.9.5,Schutz gegen volumetrische DoS-Angriffe,erhöht,vollständig,0.623,NET.3.1.A17; NET.3.2.A10,NET.3.1.A17 Schutz vor DoS- und DDoS-Angriffen; NET.3.2.A10 Abwehr von Fragmentierungsangriffen am Paketfilter,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
ASST.1.1.1,Dokumentation,normal-SdT,vollständig,0.6691,OPS.1.1.2.A11; ISMS.1.A13; OPS.1.1.3.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; ISMS.1.A13 Dokumentation des Sicherheitsprozesses; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.1.1.2,Zuweisung der Aufgaben,normal-SdT,vollständig,0.6126,ORP.1.A2; OPS.1.1.3.A2,"ORP.1.A2 Zuweisung der Verantwortung für Informationen, Anwendungen und IT-Komponenten; OPS.1.1.3.A2 Festlegung der Verantwortlichkeiten",N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.1.1.3,Bekanntgabe,normal-SdT,vollständig,0.6101,OPS.1.1.2.A11; ORP.3.A3; OPS.1.1.3.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; ORP.3.A3 Einweisung des Personals in den sicheren Umgang mit IT; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.6627,APP.4.3.A20; OPS.1.2.2.A13; APP.3.3.A10; DER.2.1.A18; IND.1.A17,APP.4.3.A20 Regelmäßige Audits; OPS.1.2.2.A13 Regelmäßige Revision der Archivierungsprozesse; APP.3.3.A10 Regelmäßige Tests des Datensicherungs- bzw. Wiederherstellungskonzepts; DER.2.1.A18 Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen; IND.1.A17 Regelmäßige Sicherheitsüberprüfung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.2.1,Inventar der Informationen,normal-SdT,vollständig,0.6095,INF.4.A6,INF.4.A6 Laufende Fortschreibung und Revision der Netzdokumentation,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.2.1.1,Informationsverantwortung,normal-SdT,vollständig,0.6173,ORP.1.A2; ORP.1.A1,"ORP.1.A2 Zuweisung der Verantwortung für Informationen, Anwendungen und IT-Komponenten; ORP.1.A1 Festlegung von Verantwortlichkeiten und Regelungen",N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.2.2,Inventar der Systeme,normal-SdT,vollständig,0.6013,INF.4.A6,INF.4.A6 Laufende Fortschreibung und Revision der Netzdokumentation,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.2.2.1,Aufdecken unautorisierter IT-Systeme,normal-SdT,vollständig,0.6089,NET.2.1.A13,NET.2.1.A13 Regelmäßige Sicherheitschecks in WLANs,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.2.3.1,Autorisierung von Anwendungen,normal-SdT,vollständig,0.6598,CON.5.A5; APP.3.1.A2; APP.1.4.A2; SYS.1.1.A3; APP.3.3.A5,CON.5.A5 Sicherer Betrieb einer Fachanwendung; APP.3.1.A2 Zugriffskontrolle bei Webanwendungen; APP.1.4.A2 Regelungen für die Verwendung von mobilen Endgeräten und Apps; SYS.1.1.A3 Restriktive Rechtevergabe; APP.3.3.A5 Restriktive Rechtevergabe,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.3.1.1,Weitergabe nur bei Erforderlichkeit,normal-SdT,vollständig,0.6211,SYS.2.1.A19; SYS.1.8.A3; APP.3.3.A5; NET.3.1.A3,SYS.2.1.A19 Restriktive Rechtevergabe; SYS.1.8.A3 Restriktive Rechtevergabe; APP.3.3.A5 Restriktive Rechtevergabe; NET.3.1.A3 Restriktive Rechtevergabe,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.3.4,Kennzeichnung ohne vertrauliche Daten,normal-SdT,vollständig,0.6114,INF.9.A6,INF.9.A6 Entsorgung von vertraulichen Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.3.9,Aktualisierung,erhöht,vollständig,0.6022,OPS.1.2.2.A13; APP.4.3.A20,OPS.1.2.2.A13 Regelmäßige Revision der Archivierungsprozesse; APP.4.3.A20 Regelmäßige Audits,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.3.11,Autorisierung von Systemen,normal-SdT,vollständig,0.6401,APP.3.3.A5; APP.4.3.A5; SYS.3.2.1.A21; IND.1.A9; ORP.4.A16,APP.3.3.A5 Restriktive Rechtevergabe; APP.4.3.A5 Benutzer- und Berechtigungskonzept; SYS.3.2.1.A21 Definition der erlaubten Informationen und Applikationen auf mobilen Geräten; IND.1.A9 Restriktiver Einsatz von Wechseldatenträgern und mobilen Endgeräten; ORP.4.A16 Richtlinien für die Zugriffs- und Zugangskontrolle,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.3.11.1,Autorisierung von Peripheriegeräten,normal-SdT,vollständig,0.6074,SYS.4.1.A14; APP.3.1.A2; APP.3.3.A5,SYS.4.1.A14 Authentisierung und Autorisierung bei Druckern und Multifunktionsgeräten; APP.3.1.A2 Zugriffskontrolle bei Webanwendungen; APP.3.3.A5 Restriktive Rechtevergabe,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.3.12,Autorisierung von Personen oder Institutionen,normal-SdT,vollständig,0.6533,SYS.3.2.2.A11; ORP.4.A16; APP.3.3.A5; ORP.4.A15; APP.3.1.A2,SYS.3.2.2.A11 Berechtigungsmanagement im MDM; ORP.4.A16 Richtlinien für die Zugriffs- und Zugangskontrolle; APP.3.3.A5 Restriktive Rechtevergabe; ORP.4.A15 Vorgehensweise und Konzeption der Prozesse beim Identitäts- und Berechtigungsmanagement; APP.3.1.A2 Zugriffskontrolle bei Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.4.1,Autorisierung von Schnittstellen,erhöht,vollständig,0.6086,SYS.4.4.A19; NET.3.4.A5,SYS.4.4.A19 Schutz der Administrationsschnittstellen; NET.3.4.A5 Schutz der Administrationsschnittstellen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.4.2,Vertraulichkeit und Integrität beim Transport,normal-SdT,vollständig,0.6254,NET.1.1.A7; IND.2.1.A17; OPS.2.2.A17; APP.3.1.A14,NET.1.1.A7 Absicherung von schützenswerten Informationen; IND.2.1.A17 Nutzung sicherer Protokolle für die übertragung von Informationen; OPS.2.2.A17 Einsatz von Verschlüsselung bei Cloud-Nutzung; APP.3.1.A14 Schutz vertraulicher Daten,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.4.5,Vereinbarungen zum Austausch,normal-SdT,vollständig,0.6127,OPS.2.1.A10,OPS.2.1.A10 Vereinbarung über Datenaustausch zwischen den Outsourcing-Partnern,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.5.4,Behandlung als Änderungen und Tests,normal-SdT,vollständig,0.6392,OPS.1.1.3.A4; OPS.1.1.2.A11; IND.1.A6; OPS.1.1.2.A12; OPS.1.1.3.A11,OPS.1.1.3.A4 Planung des änderungsmanagementprozesses; OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; IND.1.A6 änderungsmanagement im OT-Betrieb; OPS.1.1.2.A12 Regelungen für Wartungs- und Reparaturarbeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.5.6,Wartung durch Externe,erhöht,vollständig,0.6617,OPS.2.4.A15; IND.2.4.A1; OPS.1.1.2.A12; OPS.1.1.2.A13; OPS.2.4.A10,OPS.2.4.A15 Absicherung der Fernwartung; IND.2.4.A1 Fernwartung durch Maschinen- und Anlagenbauer; OPS.1.1.2.A12 Regelungen für Wartungs- und Reparaturarbeiten; OPS.1.1.2.A13 Absicherung von Fernwartung; OPS.2.4.A10 Verwaltung der Fernwartungswerkzeuge,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.6.4,Zurücksetzen auf Ausgangszustand,normal-SdT,vollständig,0.6176,DER.2.1.A6; CON.6.A3; DER.2.3.A2; SYS.4.1.A19,"DER.2.1.A6 Wiederherstellung der Betriebsumgebung nach Sicherheitsvorfällen; CON.6.A3 Löschen der Datenträger vor und nach dem Austausch; DER.2.3.A2 Entscheidung für eine Bereinigungsstrategie; SYS.4.1.A19 Sicheres Löschen von Informationen bei Druckern, Kopierern und Multifunktionsgeräten",N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.7.1,Nicht mehr benötigte Anwendungen,normal-SdT,vollständig,0.6315,IND.2.1.A4,"IND.2.1.A4 Deaktivierung nicht genutzter Dienste, Funktionen und Schnittstellen",N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.7.2,Aufbewahrungs- und Löschfristen,normal-SdT,vollständig,0.644,DER.2.2.A12; CON.6.A8; CON.6.A1; CON.6.A9; CON.6.A3,DER.2.2.A12 Sichere Verwahrung von Originaldatenträgern und Beweismitteln; CON.6.A8 Richtlinie für die Löschung und Vernichtung von Informationen; CON.6.A1 Regelung der Vorgehensweise für die Löschung und Vernichtung von Informationen; CON.6.A9 Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern bei erhöhtem Schutzbedarf; CON.6.A3 Löschen der Datenträger vor und nach dem Austausch,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.7.2.1,Langfristige Archivierung,erhöht,vollständig,0.6376,APP.4.3.A23; OPS.1.1.5.A8; OPS.1.2.2.A8; DER.3.1.A27; OPS.1.2.2.A2,APP.4.3.A23 Archivierung; OPS.1.1.5.A8 Archivierung von Protokollierungsdaten; OPS.1.2.2.A8 Protokollierung der Archivzugriffe; DER.3.1.A27 Aufbewahrung und Archivierung von Unterlagen zu Audits und Revisionen; OPS.1.2.2.A2 Entwicklung eines Archivierungskonzepts,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.7.3,Geregeltes Löschen oder Vernichten,normal-SdT,vollständig,0.6842,CON.6.A2; CON.6.A4; CON.6.A3; CON.6.A8; CON.6.A1,CON.6.A2 Ordnungsgemäße Entsorgung von schützenswerten Betriebsmitteln und Informationen; CON.6.A4 Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern; CON.6.A3 Löschen der Datenträger vor und nach dem Austausch; CON.6.A8 Richtlinie für die Löschung und Vernichtung von Informationen; CON.6.A1 Regelung der Vorgehensweise für die Löschung und Vernichtung von Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.7.3.1,Standardisierte Vernichtung,normal-SdT,vollständig,0.6849,CON.6.A4; CON.6.A2; CON.7.A12; CON.6.A3; CON.6.A1,CON.6.A4 Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern; CON.6.A2 Ordnungsgemäße Entsorgung von schützenswerten Betriebsmitteln und Informationen; CON.7.A12 Sicheres Vernichten von schutzbedürftigen Materialien und Dokumenten; CON.6.A3 Löschen der Datenträger vor und nach dem Austausch; CON.6.A1 Regelung der Vorgehensweise für die Löschung und Vernichtung von Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.7.3.2,Löschverfahren,normal-SdT,vollständig,0.6272,CON.6.A1; CON.6.A2; CON.6.A4; CON.6.A6; CON.6.A8,CON.6.A1 Regelung der Vorgehensweise für die Löschung und Vernichtung von Informationen; CON.6.A2 Ordnungsgemäße Entsorgung von schützenswerten Betriebsmitteln und Informationen; CON.6.A4 Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern; CON.6.A6 Einweisung aller Mitarbeiter in die Methoden zur Löschung oder Vernichtung von Informationen; CON.6.A8 Richtlinie für die Löschung und Vernichtung von Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.7.3.3,Zugelassene Löschanwendungen,erhöht,vollständig,0.6401,CON.1.A5; CON.6.A4; CON.6.A2; CON.6.A3; SYS.1.8.A16,CON.1.A5 Sicheres Löschen und Vernichten von kryptografischen Schlüsseln; CON.6.A4 Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern; CON.6.A2 Ordnungsgemäße Entsorgung von schützenswerten Betriebsmitteln und Informationen; CON.6.A3 Löschen der Datenträger vor und nach dem Austausch; SYS.1.8.A16 Sicheres Löschen in SAN-Umgebungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.7.5,Vernichtungseinrichtungen,erhöht,vollständig,0.6466,CON.6.A2; CON.6.A1; CON.7.A12; CON.6.A11; CON.6.A4,CON.6.A2 Ordnungsgemäße Entsorgung von schützenswerten Betriebsmitteln und Informationen; CON.6.A1 Regelung der Vorgehensweise für die Löschung und Vernichtung von Informationen; CON.7.A12 Sicheres Vernichten von schutzbedürftigen Materialien und Dokumenten; CON.6.A11 Vernichtung von Datenträgern durch externe Dienstleister; CON.6.A4 Auswahl geeigneter Verfahren zur Löschung oder Vernichtung von Datenträgern,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
ASST.7.6,Autorisierung von Veräußerungen,normal-SdT,vollständig,0.6091,APP.3.3.A5,APP.3.3.A5 Restriktive Rechtevergabe,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
BER.1.1,Verfahren und Regelungen,normal-SdT,vollständig,0.6596,ORP.4.A15; IND.1.A7; SYS.3.2.2.A11; ORP.4.A2; APP.3.3.A5,"ORP.4.A15 Vorgehensweise und Konzeption der Prozesse beim Identitäts- und Berechtigungsmanagement; IND.1.A7 Etablieren einer Berechtigungsverwaltung; SYS.3.2.2.A11 Berechtigungsmanagement im MDM; ORP.4.A2 Regelung für Einrichtung, änderung und Entzug von Berechtigungen; APP.3.3.A5 Restriktive Rechtevergabe",N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.1.1.1,Dokumentation,normal-SdT,vollständig,0.6614,OPS.1.1.2.A11; OPS.1.1.3.A11; ISMS.1.A13; APP.2.1.A6,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung; ISMS.1.A13 Dokumentation des Sicherheitsprozesses; APP.2.1.A6 Sicherer Betrieb von Verzeichnisdiensten,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.1.1.2,Zuweisung der Aufgaben,normal-SdT,vollständig,0.6072,ORP.1.A2; APP.3.1.A2; OPS.1.1.3.A2,"ORP.1.A2 Zuweisung der Verantwortung für Informationen, Anwendungen und IT-Komponenten; APP.3.1.A2 Zugriffskontrolle bei Webanwendungen; OPS.1.1.3.A2 Festlegung der Verantwortlichkeiten",N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.1.1.3,Bekanntgabe,normal-SdT,vollständig,0.605,OPS.1.1.2.A11; OPS.1.1.3.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.6551,APP.4.3.A20; OPS.1.2.2.A13; DER.2.1.A18; APP.3.3.A10; IND.1.A17,APP.4.3.A20 Regelmäßige Audits; OPS.1.2.2.A13 Regelmäßige Revision der Archivierungsprozesse; DER.2.1.A18 Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen; APP.3.3.A10 Regelmäßige Tests des Datensicherungs- bzw. Wiederherstellungskonzepts; IND.1.A17 Regelmäßige Sicherheitsüberprüfung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.1.3,Inventar Authentifizierungs- und Autorisierungssysteme,normal-SdT,vollständig,0.6304,ORP.4.A12; APP.3.1.A2; APP.2.1.A3; ORP.4.A16; SYS.1.3.A2,ORP.4.A12 Entwicklung eines Authentisierungskonzeptes für IT-Systeme und Anwendungen; APP.3.1.A2 Zugriffskontrolle bei Webanwendungen; APP.2.1.A3 Einrichtung von Zugriffsberechtigungen auf Verzeichnisdienste; ORP.4.A16 Richtlinien für die Zugriffs- und Zugangskontrolle; SYS.1.3.A2 Sorgfältige Vergabe von IDs,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.1.4,Inventar der Berechtigungen,normal-SdT,vollständig,0.6857,IND.1.A7; SYS.1.3.A2; APP.3.3.A5; SYS.2.2.3.A20; APP.2.1.A3,IND.1.A7 Etablieren einer Berechtigungsverwaltung; SYS.1.3.A2 Sorgfältige Vergabe von IDs; APP.3.3.A5 Restriktive Rechtevergabe; SYS.2.2.3.A20 Einsatz der Benutzerkontensteuerung für privilegierte Konten; APP.2.1.A3 Einrichtung von Zugriffsberechtigungen auf Verzeichnisdienste,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.2.2,Einschränkung,normal-SdT,vollständig,0.6036,IND.2.1.A1; ORP.4.A15; IND.1.A7,IND.2.1.A1 Einschränkung des Zugriffs für Konfigurations- und Wartungsschnittstellen; ORP.4.A15 Vorgehensweise und Konzeption der Prozesse beim Identitäts- und Berechtigungsmanagement; IND.1.A7 Etablieren einer Berechtigungsverwaltung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.2.4,Protokollierung von Stammdatenänderungen,normal-SdT,vollständig,0.6152,IND.2.1.A3; APP.4.3.A8; SYS.1.1.A10; SYS.3.2.2.A6; APP.3.1.A5,IND.2.1.A3 Protokollierung; APP.4.3.A8 Datenbank-Protokollierung; SYS.1.1.A10 Protokollierung; SYS.3.2.2.A6 Protokollierung und Gerätestatus; APP.3.1.A5 Protokollierung sicherheitsrelevanter Ereignisse von Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.2.6,Löschen nach Fristablauf,normal-SdT,vollständig,0.6115,CON.6.A1,CON.6.A1 Regelung der Vorgehensweise für die Löschung und Vernichtung von Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.3.1,Zentrales Management,normal-SdT,vollständig,0.645,APP.3.1.A2; SYS.3.2.1.A4; SYS.3.2.2.A11; SYS.2.2.3.A20; APP.2.1.A3,APP.3.1.A2 Zugriffskontrolle bei Webanwendungen; SYS.3.2.1.A4 Verwendung eines Zugriffschutzes; SYS.3.2.2.A11 Berechtigungsmanagement im MDM; SYS.2.2.3.A20 Einsatz der Benutzerkontensteuerung für privilegierte Konten; APP.2.1.A3 Einrichtung von Zugriffsberechtigungen auf Verzeichnisdienste,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.3.2,Einschränkung des Managements,normal-SdT,vollständig,0.6171,OPS.1.1.2.A16; APP.1.4.A5; OPS.1.1.2.A5; IND.2.1.A1; APP.2.1.A3,OPS.1.1.2.A16 Zugangsbeschränkungen für administrative Zugänge; APP.1.4.A5 Minimierung und Kontrolle von App-Berechtigungen; OPS.1.1.2.A5 Administrationskennungen; IND.2.1.A1 Einschränkung des Zugriffs für Konfigurations- und Wartungsschnittstellen; APP.2.1.A3 Einrichtung von Zugriffsberechtigungen auf Verzeichnisdienste,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.3.3,Protokollierung von Änderungen,normal-SdT,vollständig,0.657,DER.1.A6; APP.3.1.A5; APP.4.3.A8; IND.2.1.A3; OPS.1.1.5.A7,DER.1.A6 Kontinuierliche überwachung und Auswertung von Protokolldaten; APP.3.1.A5 Protokollierung sicherheitsrelevanter Ereignisse von Webanwendungen; APP.4.3.A8 Datenbank-Protokollierung; IND.2.1.A3 Protokollierung; OPS.1.1.5.A7 Sichere Administration von Protokollierungsservern,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.3.5,Privilegierte Zugangskonten,normal-SdT,vollständig,0.666,OPS.1.1.2.A5; APP.2.2.A7; APP.2.2.A5; SYS.2.2.3.A20; APP.2.2.A14,OPS.1.1.2.A5 Administrationskennungen; APP.2.2.A7 Umsetzung sicherer Verwaltungsmethoden für Active Directory; APP.2.2.A5 Härtung des Active Directory; SYS.2.2.3.A20 Einsatz der Benutzerkontensteuerung für privilegierte Konten; APP.2.2.A14 Dedizierte privilegierte Administrationssysteme,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.3.8,Ereignisgesteuerte Deaktivierung,normal-SdT,vollständig,0.6266,IND.2.1.A5; SYS.2.2.3.A20; APP.1.1.A2; IND.2.1.A1,IND.2.1.A5 Deaktivierung nicht benutzter Benutzerkonten; SYS.2.2.3.A20 Einsatz der Benutzerkontensteuerung für privilegierte Konten; APP.1.1.A2 Einschränken von Aktiven Inhalten; IND.2.1.A1 Einschränkung des Zugriffs für Konfigurations- und Wartungsschnittstellen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.3.10,Anmeldeversuchsgrenze an der Anwendung,normal-SdT,vollständig,0.6287,APP.3.1.A1,APP.3.1.A1 Authentisierung bei Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.3.11,Systemsperre bei Inaktivität,normal-SdT,vollständig,0.6603,CON.7.A5; SYS.2.1.A22; SYS.2.1.A5,CON.7.A5 Verwendung der Bildschirm-/Code-Sperre; SYS.2.1.A22 Abmelden nach Aufgabenerfüllung; SYS.2.1.A5 Bildschirmsperre,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.3.12,Sperre der Anwendung bei Inaktivität,normal-SdT,vollständig,0.6253,CON.7.A5; APP.3.1.A3; APP.3.1.A1; APP.3.1.A12; APP.3.1.A7,CON.7.A5 Verwendung der Bildschirm-/Code-Sperre; APP.3.1.A3 Sicheres Session-Management; APP.3.1.A1 Authentisierung bei Webanwendungen; APP.3.1.A12 Sichere Konfiguration von Webanwendungen; APP.3.1.A7 Schutz vor unerlaubter automatisierter Nutzung von Webanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.3.13,Zugang löschen nach Fristablauf,normal-SdT,vollständig,0.6068,CON.6.A1,CON.6.A1 Regelung der Vorgehensweise für die Löschung und Vernichtung von Informationen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.3.14,Zugang nur durch zwei Personen,erhöht,vollständig,0.633,APP.2.2.A13; OPS.2.4.A17; APP.3.1.A1; APP.3.3.A5; ORP.4.A10,APP.2.2.A13 Zwei-Faktor-Authentifizierung; OPS.2.4.A17 Authentisierungsmechanismen bei der Fernwartung; APP.3.1.A1 Authentisierung bei Webanwendungen; APP.3.3.A5 Restriktive Rechtevergabe; ORP.4.A10 Schutz von Benutzerkonten mit weitreichenden Berechtigungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.3.16,Gruppenkonten - MFA,normal-SdT,vollständig,0.6342,APP.2.2.A13; OPS.2.4.A17; ORP.4.A21; APP.1.4.A14; ORP.4.A10,APP.2.2.A13 Zwei-Faktor-Authentifizierung; OPS.2.4.A17 Authentisierungsmechanismen bei der Fernwartung; ORP.4.A21 Mehr-Faktor-Authentisierung; APP.1.4.A14 Unterstützung zusätzlicher Authentisierungsmerkmale bei Apps; ORP.4.A10 Schutz von Benutzerkonten mit weitreichenden Berechtigungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
BER.3.17,Gruppenkonten - Wechsel dokumentieren,normal-SdT,vollständig,0.6157,APP.5.1.A11; APP.2.1.A3; APP.5.1.A9,APP.5.1.A11 Berechtigungsverwaltung für Groupware-Systeme; APP.2.1.A3 Einrichtung von Zugriffsberechtigungen auf Verzeichnisdienste; APP.5.1.A9 Sichere Administration von Groupware-Systemen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
