gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
GC.8.1.1.1.1,Vorspracherecht des Informationssicherheitsbeauftragten,normal-SdT,teilweise,0.91,ISMS.1.A4; ISMS.1.A1; ISMS.1.A12; DER.3.2.A9,ISMS.1.A4: Benennung eines oder einer Informationssicherheitsbeauftragten; ISMS.1.A1: Übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitung; ISMS.1.A12: Management-Berichte zur Informationssicherheit; DER.3.2.A9: Integration in den Informationssicherheitsprozess,"Die GS++-Anforderung fordert ausdrücklich das direkte Vorspracherecht des ISB bei der Institutionsleitung. ISMS.1.A4 deckt dies inhaltlich am nächsten ab, da die Institutionsleitung dem ISB die Möglichkeit einräumen MUSS, bei Bedarf direkt an sie selbst zu berichten. ISMS.1.A1 ergänzt die Pflicht der Leitung, sich regelmäßig über den Status der Informationssicherheit informieren zu lassen, und ISMS.1.A12 konkretisiert den regelmäßigen Bericht an die Leitung. DER.3.2.A9 ist ebenfalls relevant, weil dort der regelmäßige Bericht des ISB an die Institutionsleitung genannt wird. Eine explizite Verankerung eines jederzeitigen/uneingeschränkten direkten Vorspracherechts ist jedoch nicht vollständig enthalten.","Fehlt ist die explizite organisatorische Verankerung eines direkten Vorspracherechts als Recht des ISB gegenüber der Institutionsleitung. Die Kandidaten sprechen nur von der Möglichkeit bei Bedarf direkt zu berichten bzw. von regelmäßigen Berichten, nicht von einem formal zugesicherten Vorspracherecht ohne Zwischenschaltung anderer Stellen.",gpt-5.4-mini,2026-04-21T09:50:43
GC.8.1.2,Stellvertreterregelungen,normal-SdT,teilweise,0.97,ISMS.1.A6,ISMS.1.A6: Aufbau einer geeigneten Organisationsstruktur für Informationssicherheit,"ISMS.1.A6 deckt den Kern der Anforderung ab, weil dort für alle wichtigen Funktionen der Informationssicherheitsorganisation wirksame Vertretungsregelungen gefordert werden. Damit ist die grundsätzliche Stellvertreterregelung im ISMS inhaltlich enthalten. Die Formulierung ist jedoch allgemeiner als GC.8.1.2 und verlangt nicht explizit Stellvertreterregelungen für alle relevanten Rollen und Zuständigkeiten im ISMS, sondern nur für wichtige Funktionen.",Nicht explizit abgedeckt ist die Forderung nach Stellvertreterregelungen für alle relevanten Rollen und Zuständigkeiten; ISMS.1.A6 spricht nur von wirksamen Vertretungsregelungen für wichtige Funktionen der Informationssicherheitsorganisation.,gpt-5.4-mini,2026-04-21T09:50:43
GC.8.1.3,Vermeidung von Interessenkonflikten,normal-SdT,teilweise,0.84,OPS.1.1.1.A2; IND.3.2.A10; IND.1.A1; INF.13.A12; INF.13.A14; OPS.1.1.2.A23; ORP.5.A4,OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb; IND.3.2.A10: Beobachtung und Kontrolle von OT-Fernwartungssitzungen; IND.1.A1: Einbindung in die Sicherheitsorganisation; INF.13.A12: Sichere Konfiguration der TGM-Systeme; INF.13.A14: Berücksichtigung spezieller Rollen und Berechtigungen im TGM; OPS.1.1.2.A23: Rollen- und Berechtigungskonzept für administrative Zugriffe; ORP.5.A4: Konzeption und Organisation des Compliance Managements,"Die Grundschutz++-Anforderung verlangt Maßnahmen zur Vermeidung von Interessenkonflikten bei der Festlegung von Rollen und Zuständigkeiten im ISMS, insbesondere die Trennung konkurrierender Rollen (z. B. ausführend vs. prüfend/freigebend) und organisatorische/verfahrenstechnische Maßnahmen wie Vier-Augen-Prinzip. Inhaltlich passen vor allem Anforderungen, die die Trennung von Administrations- und Betriebsaufgaben bzw. von Rollen und Berechtigungen fordern (OPS.1.1.1.A2, OPS.1.1.2.A23) sowie die explizite Vier-Augen-Regel (IND.3.2.A10, INF.13.A12). Anforderungen zur Benennung zuständiger Personen bzw. zur Verankerung von Rollen im ISMS (IND.1.A1, ORP.5.A4, INF.13.A14) decken nur den Aspekt Rollenfestlegung/Organisation ab, nicht aber die Vermeidung von Interessenkonflikten selbst.","Nicht vollständig abgedeckt ist der Kernaspekt einer expliziten Konfliktvermeidung bei der Rollenfestlegung im ISMS, also die allgemeine Regel, konkurrierende Rollen systematisch zu trennen oder andere Kompensationsmaßnahmen verbindlich festzulegen. Mehrere Kandidaten behandeln nur Rollen-/Berechtigungskonzepte oder die Benennung Verantwortlicher, aber ohne expliziten Bezug zu Interessenkonflikten, Prüffunktionen oder Freigabefunktionen im ISMS-Kontext.",gpt-5.4-mini,2026-04-21T09:50:43
GC.8.1.4,Festlegung einer Sicherheitsorganisation,normal-SdT,teilweise,0.86,ORP.5.A4; ORP.5.A8; ORP.3.A8; DER.3.2.A13,ORP.5.A4: Konzeption und Organisation des Compliance Managements; ORP.5.A8: Regelmäßige Überprüfungen des Compliance Managements; ORP.3.A8: Messung und Auswertung des Lernerfolgs; DER.3.2.A13: Sichtung und Prüfung der Dokumente,"Die Anforderung GC.8.1.4 verlangt die Festlegung der Sicherheitsorganisation für das ISMS einschließlich Rollen, Zuständigkeiten und Gremien sowie die Verankerung relevanter Schnittstellen zu anderen Sicherheitsbereichen. ORP.5.A4 deckt die Festlegung von Zuständigen und geeigneten Organisationsstrukturen für das Compliance Management ab und enthält den Austausch mit dem ISB und anderen sicherheitsrelevanten Ansprechpartnern. ORP.5.A8 prüft explizit die Angemessenheit der Organisationsstruktur. ORP.3.A8 adressiert den regelmäßigen Austausch mit anderen sicherheitsrelevanten Ansprechpartnern, und DER.3.2.A13 verlangt, dass in Dokumenten wesentliche Aspekte erfasst und geeignete Rollen zugewiesen wurden. Zusammen nähern sich die Kandidaten dem Thema an, bilden aber die vollständige Sicherheitsorganisation des ISMS nicht ab.","Nicht abgedeckt sind die explizite Festlegung der Sicherheitsorganisation für das ISMS als Ganzes, die klare Benennung und Abbildung aller Rollen/Zuständigkeiten/Gremien über das gesamte ISMS hinweg sowie die geforderte vollständige Verankerung und Dokumentation der Schnittstellen zu weiteren Bereichen (z. B. Datenschutz, physische Sicherheit, Geheimschutz, Arbeitsschutz) in einer Organisationsdarstellung/ einem Organigramm.",gpt-5.4-mini,2026-04-21T09:50:43
GC.8.1.5,Sicherstellung der Qualifikation,normal-SdT,teilweise,0.84,ISMS.1.A6; ORP.2.A15; OPS.1.1.1.A16; CON.8.A1,ISMS.1.A6: Aufbau einer geeigneten Organisationsstruktur für Informationssicherheit; ORP.2.A15: Qualifikation des Personals; OPS.1.1.1.A16: Schulung des Betriebspersonals; CON.8.A1: Definition von Rollen und Zuständigkeiten,"Die GS++-Anforderung verlangt, dass für jeden Rollen- und Verantwortungsträger die erforderlichen Anforderungen und Fähigkeiten festgelegt werden. Das wird inhaltlich am ehesten durch ISMS.1.A6 abgedeckt, da dort Rollen, Verantwortungen, Kompetenzen sowie qualifizierte Personen für das Informationssicherheitsmanagement definiert und zugewiesen werden müssen. ORP.2.A15 ergänzt dies um die Forderung, dass bei Stellenbesetzung die erforderlichen Qualifikationen und Fähigkeiten formuliert sein müssen und nur qualifizierte Mitarbeitende eingesetzt werden dürfen. OPS.1.1.1.A16 adressiert die Sicherstellung erforderlicher Fähigkeiten und Qualifikationen des Betriebspersonals durch Schulungsplanung. CON.8.A1 deckt die Festlegung von Rollen und Zuständigkeiten in einem konkreten Prozess ab. Gemeinsam berühren diese Anforderungen den Kern, jedoch nicht vollständig die explizite Vorgabe, für jeden Rollen- und Verantwortungsträger systematisch Anforderungen und Fähigkeiten festzulegen.","Nicht vollständig abgedeckt ist die explizite, allgemeingültige und rollenbezogene Festlegung der erforderlichen Anforderungen und Fähigkeiten für jeden Rollen- und Verantwortungsträger im Rahmen von Governance und Compliance. Die Kandidaten enthalten teils Organisations-, Rollen- oder Qualifikationsanforderungen, aber keine durchgängige Vorgabe zur vollständigen, individuellen Anforderungsdefinition für alle Rollen- und Verantwortungsträger.",gpt-5.4-mini,2026-04-21T09:50:43
GC.8.1.6,Ressourcen für den Informationssicherheitsbeauftragten,normal-SdT,teilweise,0.91,ISMS.1.A4; ISMS.1.A6; ISMS.1.A5; ISMS.1.A1; ISMS.1.A15,ISMS.1.A4: Benennung eines oder einer Informationssicherheitsbeauftragten; ISMS.1.A6: Aufbau einer geeigneten Organisationsstruktur für Informationssicherheit; ISMS.1.A5: Vertragsgestaltung bei Bestellung eines oder einer externen Informationssicherheitsbeauftragten; ISMS.1.A1: Übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitung; ISMS.1.A15: Wirtschaftlicher Einsatz von Ressourcen für Informationssicherheit,"Die GS++-Anforderung verlangt, dem Informationssicherheitsbeauftragten (ISB) ausreichend Ressourcen zuzuweisen. Inhaltlich am nächsten kommen die Grundschutz-Anforderungen zur Benennung/Bestellung des ISB und zur Ausstattung mit angemessenen Ressourcen (ISMS.1.A4, ISMS.1.A6, ISMS.1.A1). ISMS.1.A5 deckt die Ressourcenthematik nur indirekt für externe ISB über den Vertrag ab. ISMS.1.A15 behandelt die Bereitstellung von Ressourcen für Informationssicherheit allgemein und die termingerechte Bereitstellung sowie Reserven, jedoch nicht spezifisch den ISB. Zusammen wird der Kern der Anforderung erfasst, aber nicht der explizite GS++-Aspekt, dass die Governance- und Compliance-Seite dem ISB konkret Ressourcen zuweisen muss, einschließlich ausreichender Zeit und der Vermeidung von Interessenkonflikten.","Nicht vollständig abgedeckt sind die explizite Zuweisung von Ressourcen durch Governance und Compliance an den ISB, die konkrete Sicherstellung ausreichender Zeit für ISB-Aufgaben sowie der Hinweis auf fehlende Interessenkonflikte bzw. Trennung zu anderen Aufgaben. Diese Aspekte werden in den Kandidaten nur teilweise oder gar nicht ausdrücklich genannt.",gpt-5.4-mini,2026-04-21T09:50:43
GC.9.1,Festlegung eines Verfahrens zum Kommunikationsmanagement,normal-SdT,teilweise,0.83,DER.2.1.A4; DER.2.1.A5; NET.2.1.A1,DER.2.1.A4: Benachrichtigung betroffener Stellen bei Sicherheitsvorfällen; DER.2.1.A5: Behebung von Sicherheitsvorfällen; NET.2.1.A1: Festlegung einer Strategie für den Einsatz von WLANs,"Die GS++-Anforderung fordert ein generelles Verfahren zum Kommunikationsmanagement für interne und externe ISMS-bezogene Kommunikation inklusive Festlegung von Eckpunkten (wer, wann, mit wem, wie), relevanter Behörden/Kontakte und Zuständigkeiten. DER.2.1.A4 deckt den Teil der externen bzw. internen Benachrichtigung bei Sicherheitsvorfällen inklusive Behörden und betroffener Stellen ab. DER.2.1.A5 verlangt eine Liste relevanter interner und externer Fachstellen sowie sichere Kommunikationsverfahren mit diesen Stellen. NET.2.1.A1 enthält zudem die Festlegung von Zuständigkeiten und Schnittstellen sowie den Austausch von Informationen zwischen Zuständigen. Zusammen ergeben die Kandidaten jedoch nur Teilaspekte eines Kommunikationsmanagement-Verfahrens, nicht das umfassende Governance-Verfahren selbst.","Es fehlt die explizite, allgemeine Verankerung eines übergreifenden Kommunikationsmanagement-Prozesses für das ISMS mit klaren Regeln für alle relevanten Kommunikationsarten (intern/extern) außerhalb von Incident- und WLAN-Kontexten. Auch die systematische Festlegung von Kommunikationsanlässen, -wegen und -formalitäten (wer/wann/mit wem/wie) als generelles Verfahren ist nicht vollständig abgedeckt.",gpt-5.4-mini,2026-04-21T09:50:43
GC.9.1.1,Externer Austausch zur Informationssicherheit,normal-SdT,teilweise,0.83,ORP.5.A4,ORP.5.A4: Konzeption und Organisation des Compliance Managements,"ORP.5.A4 ist der einzige Kandidat mit inhaltlicher Nähe, da dort ausdrücklich ein regelmäßiger Austausch zwischen Compliance-Beauftragten und Informationssicherheitsbeauftragten gefordert wird. Das deckt jedoch nur den internen Abstimmungsaspekt ab, nicht den geforderten externen Austausch zur Informationssicherheit. Die übrigen Kandidaten behandeln andere Themen (Outsourcing, Fernwartung, Austausch von Informationen, technische Schnittstellen) und passen nicht inhaltlich.","Es fehlt die explizite Anforderung an einen externen Austausch bzw. eine externe Vernetzung zur Wahrnehmung anderer Perspektiven (z. B. mit Branchenverbänden, Fachforen oder ähnlichen Einrichtungen).",gpt-5.4-mini,2026-04-21T09:50:43
GC.9.1.2,Kommunikation im Projektmanagement,normal-SdT,voll,0.93,ISMS.1.A4; ISMS.1.A9,ISMS.1.A4: Benennung eines oder einer Informationssicherheitsbeauftragten; ISMS.1.A9: Integration der Informationssicherheit in organisationsweite Abläufe und Prozesse,"GC.9.1.2 fordert bei sicherheitsrelevanten Projekten bzw. Projekten mit Auswirkungen auf die Informationsverarbeitung eine frühzeitige Beteiligung des ISB (und ggf. weiterer sicherheitsrelevanter Stellen) zu festgelegten Zeitpunkten im Projektverlauf. ISMS.1.A4 deckt dies direkt ab, da der ISB bei größeren Projekten sowie bei der Einführung neuer Anwendungen und IT-Systeme frühzeitig beteiligt werden MUSS. ISMS.1.A9 deckt den übergeordneten Grundsatz ab, dass der ISB bei sicherheitsrelevanten Entscheidungen ausreichend beteiligt werden MUSS und Informationssicherheit in neue Prozesse und Projekte zu integrieren ist. Zusammen ist die geforderte Beteiligung im Projektverlauf inhaltlich abgedeckt.",ISMS.1.A4 nennt keine explizit festgelegten Zeitpunkte wie Beschaffung oder vor Produktivsetzung; dieser Aspekt ist nur implizit durch 'frühzeitig' abgedeckt. Eine Beteiligung weiterer sicherheitsrelevanter Organe wird nicht konkretisiert.,gpt-5.4-mini,2026-04-21T09:50:43
GC.9.1.3,Dokumentenlenkung,normal-SdT,teilweise,0.89,ISMS.1.A13; OPS.1.2.2.A9; CON.9.A5; OPS.1.2.5.A7; SYS.1.8.A17,ISMS.1.A13: Dokumentation des Sicherheitsprozesses; OPS.1.2.2.A9: Auswahl geeigneter Datenformate für die Archivierung von Dokumenten; CON.9.A5: Beseitigung von Restinformationen vor Weitergabe; OPS.1.2.5.A7: Dokumentation bei der Fernwartung; SYS.1.8.A17: Dokumentation der Systemeinstellungen von Speichersystemen,"Die GS++-Anforderung fordert ein durchgängiges Verfahren zur Dokumentenlenkung über den gesamten Lebenszyklus inklusive Erstellung/Übernahme, Metadaten, Versionierung, Veröffentlichung, geschützter Ablage, Archivierung und Rücknahme. ISMS.1.A13 deckt die geregelte Erstellung, Archivierung, Aktualität und die Verfügbarkeit aktueller sowie archivierter Versionen von ISMS-Dokumenten ab. OPS.1.2.2.A9 adressiert die Archivierung und langfristige Reproduzierbarkeit, also den Archivierungsaspekt. CON.9.A5 deckt die Prüfung und Bereinigung vor Weitergabe bzw. Veröffentlichung von Dokumenten ab. OPS.1.2.5.A7 und SYS.1.8.A17 enthalten Anforderungen an Dokumentation, geschützte Ablage und Aktualität, jedoch jeweils nur für spezifische Themenbereiche. Zusammen ergeben sie eine inhaltliche Teilabdeckung der Dokumentenlenkung, aber kein vollständiges Lifecycle-Verfahren mit allen geforderten Metadaten, Rücknahme und einheitlichen Formaten.","Nicht abgedeckt sind insbesondere ein explizit festgelegtes Dokumentenlenkungsverfahren für das gesamte ISMS, die verbindliche Erfassung von Metadaten wie Titel, Autor, Dokumenteneigentümer, Sicherheitsklassifikation und Erstelldatum, die formale Änderungssteuerung/Versionierung als durchgängiger Prozess, die einheitliche Veröffentlichung sowie die ausdrückliche Rücknahme von Dokumenten.",gpt-5.4-mini,2026-04-21T09:50:43
GC.10.1,Festlegung von Vorgehensweisen,normal-SdT,teilweise,0.92,ORP.5.A4; DER.2.1.A7; DER.3.1.A5,ORP.5.A4: Konzeption und Organisation des Compliance Managements; DER.2.1.A7: Etablierung einer Vorgehensweise zur Behandlung von Sicherheitsvorfällen; DER.3.1.A5: Integration in den Informationssicherheitsprozess,"GC.10.1 verlangt die Festlegung der ISMS-Verfahren und Zuständigkeiten sowie die Abdeckung mehrerer Verfahrensbereiche (Risiko, Änderungen, Dokumentenlenkung, Leistungsbewertung/Auditierung, kontinuierliche Verbesserung, reaktive Verfahren). ORP.5.A4 deckt die Festlegung von Zuständigkeiten und die organisatorische Verankerung des Compliance-Managements ab, aber nicht die ISMS-Verfahren insgesamt. DER.2.1.A7 deckt die Definition und Dokumentation eines reaktiven Verfahrens für Sicherheitsvorfälle ab. DER.3.1.A5 deckt Auditierung, Korrekturmaßnahmen und Rückfluss der Ergebnisse in den Informationssicherheitsprozess ab. Zusammen ergeben sich wichtige Teilaspekte, aber nicht alle geforderten Verfahrensarten der Grundschutz++-Anforderung.","Nicht abgedeckt sind insbesondere die allgemeine Festlegung sämtlicher ISMS-Verfahren als Gesamtpaket, die explizite Risikobetrachtung, die Dokumentenlenkung sowie die explizite Regelung der Etablierung von Änderungen im ISMS und die Leistungsbewertung außerhalb von Audit/Korrekturmaßnahmen. Ein einzelnes oder die ausgewählten GS-Anforderungen bilden daher nur einen Teil der Anforderung ab.",gpt-5.4-mini,2026-04-21T09:50:43
GC.10.2,Freigabe von Vorgehensweisen,normal-SdT,teilweise,0.94,ISMS.1.A1; ISMS.1.A2,ISMS.1.A1: Übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitung; ISMS.1.A2: Festlegung der Sicherheitsziele und -strategie,"Die GS++-Anforderung verlangt, dass die Institutionsleitung die Verfahren des ISMS autorisiert/freigibt und diese Freigabe dokumentiert wird. ISMS.1.A1 deckt die Leitungsverantwortung für den Sicherheitsprozess ab, einschließlich Initiierung, Steuerung und Kontrolle sowie Informationssicherheit vorleben. ISMS.1.A2 deckt die Festlegung und Dokumentation von Sicherheitszielen und -strategie durch die Institutionsleitung ab. Beide Anforderungen liegen inhaltlich nahe an der erforderlichen Leitungsfreigabe für ISMS-Vorgehensweisen, enthalten aber keine explizite Freigabe einzelner ISMS-Verfahren durch die Institutionsleitung.","Es fehlt die explizite Anforderung, dass die Institutionsleitung die konkreten ISMS-Verfahren/Vorgehensweisen autorisiert oder freigibt und dass genau diese Freigabe dokumentiert wird. Die Kandidaten behandeln eher Gesamtverantwortung, Strategie und Rahmenvorgaben, nicht die formale Freigabe von Verfahren.",gpt-5.4-mini,2026-04-21T09:50:43
GC.11.1,Methodik für das Risikomanagement,normal-SdT,teilweise,0.90,APP.7.A5; CON.8.A16,APP.7.A5: Geeignete Steuerung der Anwendungsentwicklung; CON.8.A16: Geeignete Steuerung der Software-Entwicklung,"Die beiden Kandidaten decken den Kernaspekt einer festgelegten Risikomanagement-Methodik in Projekten bzw. der Softwareentwicklung ab. Beide Anforderungen verlangen ausdrücklich ein geeignetes Risikomanagement als Bestandteil eines Steuerungs-/Projektmanagementmodells. Damit ist die Existenz einer Methodik grundsätzlich adressiert. Die GS++-Anforderung geht jedoch weiter: Sie fordert eine einheitliche, institutionweit verankerte Methodik für das Informationssicherheitsrisikomanagement auf Basis von Kontext, Anforderungen interessierter Parteien und Risikozielen sowie verbindliche Kriterien für Risikoeinschätzung, -bewertung und -behandlung und die Rolle des Risikoeigentümers. Diese Breite und Verbindlichkeit wird von den Kandidaten nicht vollständig erreicht.","Es fehlen die institutionweite Verankerung, die Ableitung aus Kontext und Anforderungen interessierter Parteien, die explizite Festlegung einheitlicher Kriterien für Risikoeinschätzung/-bewertung/-behandlung sowie die Rolle des Risikoeigentümers. Die Kandidaten beziehen sich zudem nur auf einzelne Vorhaben/Entwicklungsprozesse, nicht auf das allgemeine Informationssicherheitsrisikomanagement.",gpt-5.4-mini,2026-04-21T09:50:43
